date  Agric  Mines  Oil    Stone  Cnstr  Food   Smoke  Txtls  Apprl  Wood   Chair  Paper  Print  Chems  Ptrlm  Rubbr  Lethr  Glass  Metal  MtlPr  Machn  Elctr  Cars   Instr  Manuf  Trans  Phone  TV     Utils  Garbg  Steam  Water  Whlsl  Rtail  Money  Srvc   Govt   Other
195006  -4.44  -8.77  -7.00  -2.46 -13.13  -6.32  -4.48  -4.89 -10.33 -10.59 -13.84  -9.53  -6.32  -6.42  -4.32  -8.41  -1.41  -7.89  -4.14 -11.37  -7.10  -8.01  -3.79  -6.94  -8.28  -6.34  -3.92 -16.86  -7.63 -99.99 -99.99 -99.99  -7.34  -4.25  -7.62  -6.09 -99.99  -7.72
195007  -6.85   7.54  12.47   5.41  -3.65  -0.66  -1.89  16.85  10.70  -0.05  -5.66   2.71  -4.24  -4.00   8.41  12.31   2.46  -9.86  12.15  -3.67   1.11  -2.17   0.73  -2.19  -7.20  16.16  -1.22  -6.00  -5.23 -99.99 -99.99 -99.99   3.82  -1.24  -6.02   5.36  -6.73  -8.48
195008  18.32   8.20   0.61   6.37   7.19   3.41   0.35   2.78   2.39   4.34   4.10  12.75   8.57   7.66   4.52   4.73   4.43   7.26   4.74   4.51   5.83   4.31   7.27   5.74   6.74   0.07   2.11  23.67   3.38 -99.99 -99.99 -99.99  11.81   3.97   4.36   3.14   5.15   1.93
195009   2.47   8.45   2.50   7.16   6.40   4.95   4.77   4.52  11.37  12.20  10.10   6.27  14.19   4.04   3.60   5.92   1.84   8.63   3.22   7.85   6.35   5.22   7.12   7.07   7.75   4.26  -0.52   1.97   4.49 -99.99 -99.99 -99.99   5.24   8.68   8.56  10.69  -2.00   5.30
195010  -0.33  -4.09  -0.83   1.78  -6.31  -0.55   0.15  -0.47  -3.05  -4.98   2.86   0.41  -0.63  -0.81   0.41  -4.79   2.09  -1.94   4.00  -0.53  -0.52  -1.92   1.11  -3.15   0.71  -0.73   0.29  -3.03  -0.73 -99.99 -99.99 -99.99  -3.61   1.11  -1.09  -5.87   6.12  -2.67
195011  -5.02   4.64  11.70  11.15   2.12   0.62  -1.73   2.26   7.70  10.14  -2.02   9.58  -2.01   6.71   4.93   8.81  -0.15   5.37   5.25  -0.36   2.69   0.48  -1.34  11.35  -1.36   4.17  -0.06  -7.34  -1.17 -99.99 -99.99 -99.99   3.60   1.00   2.75  -0.92  -3.85  -0.87
195012  -1.65  13.13   4.29   3.45   6.73   2.65  -1.38  12.45  11.07  11.49  -2.02   7.67   2.29   5.81   8.85   8.64   2.32   1.82   7.63   2.15   7.78   4.61   3.29   2.75   1.75  15.88   2.06  -5.40   3.59 -99.99 -99.99 -99.99   4.19   2.69   4.48   1.25   0.00   2.14
195101  14.16   4.61   7.23   7.68  10.18   4.04   3.72   3.73   0.67   6.53  12.29   5.02   6.96   4.40   6.29   7.93   3.65   6.13   8.48  11.07   6.63  10.43   8.03   0.34  11.21   8.25   1.83   4.08   5.02 -99.99 -99.99 -99.99   5.22   3.54   2.18   4.35  12.24   3.01
195102   2.60   3.04   0.22  -4.96  10.03   0.80  -0.77   2.64   3.33   0.14   2.73   0.89   0.11   2.51   1.02   4.11   1.67   4.24  -2.31   2.80   0.97   1.40   2.66   0.34   1.33  -2.28   4.11   4.30   3.11 -99.99 -99.99 -99.99  -1.53   3.39   2.21   4.74   0.00   0.56
195103   0.64  -5.30  -2.67  -3.06  -7.47  -2.09  -1.58  -9.28  -6.42   3.21  -0.17  -3.09  -4.33  -1.48  -2.29  -2.38  -3.54   0.69  -5.14   1.60  -3.70  -0.46  -0.30  -2.42   1.12  -3.63  -1.12  -0.20  -1.41 -99.99 -99.99 -99.99   0.51  -2.25   0.55  -5.35   1.85  -7.63
195104   1.12   1.06  14.76  10.72   2.76   1.07  -0.59   2.25   1.63   3.31   2.52   9.87   2.76   8.06  10.82  12.10   0.64   4.24   6.57   3.28   4.17   2.68   3.81   4.54   4.63   3.60   0.70   7.56   0.21 -99.99 -99.99 -99.99   0.13   0.41   3.89   0.70   1.82  -2.06
195105   0.16  -1.44  -4.60  -4.71  -0.25  -1.16  -2.09  -0.60  -3.30  -2.95  -1.28  -2.78  -5.19  -0.27  -2.95   0.50  -1.30  -5.07  -3.74  -2.85  -1.83  -3.22  -5.15  -3.12  -0.02  -3.93  -0.29  -5.44  -0.05 -99.99 -99.99 -99.99   7.55  -1.82  -1.57  -4.44  -1.79   1.78
195106  -3.94  -3.96   0.76  -3.50  -7.47  -3.21  -3.68  -5.29  -3.36  -3.85  -7.04  -1.98  -3.57  -1.19   1.13  -3.39  -1.89  -0.52  -8.19  -3.77  -4.11  -1.72  -7.29  -0.43  -4.19  -7.86   0.07 -11.43  -0.39 -99.99 -99.99 -99.99  -7.28  -2.43  -0.14  -0.22   2.78  -0.50
195107   2.47   5.10  20.00   8.99   3.66   3.58   3.07   2.35   2.73   4.00   7.55   6.94   1.92   9.00  10.93  14.70  -0.34   7.76   9.71   6.37   7.19   4.92   4.15   6.38   4.37   8.47   2.72   8.23   5.31 -99.99 -99.99 -99.99  11.36   2.45   5.90   7.04   0.90   0.07
195108   6.71  10.51   0.20   7.46   1.20   2.98   3.45   4.22   4.76   1.13   6.45   3.27   3.96   1.74   6.07   6.62   1.61   5.28   9.81   5.33   4.71   7.23   6.64   3.34   1.35   1.46   2.67   0.97   2.13 -99.99 -99.99 -99.99   3.40   2.65   4.14   6.16   3.57   9.58
195109  -6.23   1.37   5.06  13.91   9.67   0.70   0.26  -2.25  -6.21  -2.43   1.64  -0.84  -0.72  -1.27  -1.22   1.22   1.05   0.64   1.30   1.22   1.49   3.61   2.89   5.22   1.15   3.61  -0.02  -1.53   1.32 -99.99 -99.99 -99.99  16.90   2.38   1.21   8.64  -8.77  -0.01
195110  -7.53   0.43   6.63 -12.18  -1.06  -2.99  -2.36  -3.32  -1.08  -2.51  -3.33  -3.26  -0.19  -7.01   0.84  -3.81  -0.39  -2.32  -1.49  -2.09  -2.35  -6.36  -1.74  -8.39  -6.25  -4.09  -1.02  -5.33   0.71 -99.99 -99.99 -99.99  -9.38  -2.67  -2.00  -2.95  -3.85  -5.21
195111  -0.39   3.38  -3.80   0.81  -0.40  -0.29   0.34   1.09  -1.50  -4.51  -0.29   1.28   2.05  -0.07  -0.65  -0.43  -0.16  -0.58   1.21   1.46   0.85   2.26   1.21   4.82   1.94   2.19   0.32  13.86   1.65 -99.99 -99.99 -99.99   0.98   1.49   3.19  -0.10   2.80   1.32
195112   5.55  -1.84   1.87  -0.98   3.71   2.00   0.82   1.37   1.90   3.36   6.07   3.24  -2.43   7.65   5.01  11.12   0.72   4.12   0.46   2.03   4.71   4.59   2.29   3.48   2.57   1.67   0.81   4.72   3.26 -99.99 -99.99 -99.99  -0.65  -0.21   6.23  -1.85   1.00   0.41
195201  -0.99   3.31   7.37   7.63   2.97   0.23   5.21  -5.11   1.30   1.74  -0.94  -0.74  -1.79  -2.65   6.57  -1.27   1.34  -0.19   3.03   2.60  -0.84  -0.94  -0.57  -1.57   1.81   3.72   0.03   9.82   3.08 -99.99 -99.99 -99.99   0.47  -0.58   2.73  -0.15  -1.98   6.78
195202  -5.52  -4.74   7.42  -1.92   3.20  -1.03  -2.60  -3.64  -6.67  -0.20  -2.73  -2.05  -2.13  -3.21  -4.20  -6.42  -1.30  -2.48  -6.14  -2.27  -3.09  -3.62  -0.08  -2.39  -3.41  -1.69  -0.65   0.80   0.70 -99.99 -99.99 -99.99  -3.27  -3.69  -0.20   0.14   2.02  -4.48
195203   5.42   1.63  11.13   1.69   3.44   0.75   1.86   3.98   4.35   3.45  -0.61   1.19   3.55   2.89   8.66   9.63   1.89   2.75   1.86   6.08   2.54   7.41   7.53   0.70   2.61   8.33   1.29  -0.52   2.23 -99.99 -99.99 -99.99  -0.96   2.76   3.90   1.62   5.05  -3.54
195204  -2.64  -7.93  -7.89  -3.38  -1.11  -3.01  -3.83  -5.08  -3.83  -8.01  -2.40  -6.86  -2.78  -6.90  -7.63 -11.02  -2.77  -2.76  -7.83  -4.45  -3.85  -3.84  -3.07  -4.03  -5.58  -3.38  -0.58 -10.70  -1.80 -99.99 -99.99 -99.99  -5.87  -1.51  -1.57  -5.45  -1.92   1.41
195205   4.80   4.76  -0.62  -0.05   3.76   2.06  -0.45   5.02   2.21   0.84   1.75   3.38   2.26   5.67   3.82   2.98   1.51   4.62   2.55   1.32   3.17   2.83   4.42   1.98   1.39   4.40   1.08  -2.62   2.99 -99.99 -99.99 -99.99   3.64   2.59   2.67  -7.76   5.88  -0.59
195206   1.57   0.72   4.96   9.12   6.83   2.41   3.72   5.68   2.54  -2.24   5.87   3.33   0.62   3.21   5.54  12.56   2.79   2.18   5.74   4.52   3.13   6.66   5.38   2.27   0.01   5.07   2.03   3.80   1.09 -99.99 -99.99 -99.99   2.51   2.97   2.65   0.91   3.77  -1.44
195207  -3.15   0.18  -3.13   3.15   0.82   1.66  -0.64  -1.88   4.56  -2.74  -1.69   4.92   1.75   0.78  -0.87   0.66   1.92   2.30   3.30  -0.98   3.05   1.28   2.35   1.67   2.29   0.70   0.23   0.71   2.17 -99.99 -99.99 -99.99  -0.74   2.13   2.51  -1.02  -5.45   4.74
195208   3.85   1.11  -2.99  -1.57   2.27   0.90   1.63  -0.21  -2.91   3.88  -2.77  -0.68  -1.50  -1.49  -2.66  -2.08  -0.59  -1.81  -2.35  -1.35  -1.66   0.16   1.77   0.26   1.53  -0.34   0.85   2.69   1.90 -99.99 -99.99 -99.99  -1.86  -0.20  -1.18   4.41   5.77   5.20
195209  -6.27  -0.69  -0.86  -3.73  -6.43  -2.73   0.09  -5.58  -3.06  -0.38  -3.40  -0.87  -0.32  -1.97  -4.64  -1.79   0.59  -1.69  -3.85  -0.94  -1.52   2.36  -0.98  -1.26  -1.70  -1.89  -0.39   2.46   0.35 -99.99 -99.99 -99.99  -4.11  -0.56   0.26  -0.85   3.70   3.45
195210  -4.88  -4.91  -3.70  -3.52   0.36  -1.41   6.61  -7.16  -7.52  -9.93   0.48  -1.85   0.17  -1.77   0.75   0.72   0.19  -1.56  -1.56  -1.62  -1.57  -0.54   1.26  -3.67  -3.79   0.54   0.90   1.88   0.49 -99.99 -99.99 -99.99   1.29  -1.25  -3.30  -5.72   1.79  -1.93
195211   2.75   6.60   1.27   7.35   3.16   5.61   8.03   5.79  12.94   2.32   4.69   8.29   3.49   9.55   2.03  15.20   3.29   8.29   7.81   6.69   6.51  10.37   6.42   7.09   6.76   7.44   4.07   4.06   5.19 -99.99 -99.99 -99.99   4.27   4.58   7.79   7.32  11.23   4.32
195212   1.87   0.68   6.05   2.18   1.98   1.25   0.44   4.24  -2.16   1.80   5.07   3.03   2.51   1.23   4.53   5.34   2.64   3.20   4.22   2.06   2.90   2.58   6.51   2.08   1.18   3.76   0.89   0.42   1.79 -99.99 -99.99 -99.99   2.04   1.26   4.10   6.25   3.23   2.56
195301  -1.05   3.93  -3.10  -5.57  -0.44   2.73   4.33  -2.76  -0.32   3.28   2.86  -1.30   3.34  -0.26  -3.05  -0.73   1.08  -0.82   1.42   2.91  -0.05  -3.25   0.58  -0.82   1.13   1.73   0.89   8.32   0.94 -99.99 -99.99 -99.99  -0.10   0.88   0.02   0.77   3.12  10.26
195302  -5.54   3.67   2.06   0.35   0.11   1.15   5.64   1.63   2.28  -2.79  -0.84   1.03   4.34  -2.15   0.21  -0.83   4.89  -0.18  -0.39   1.48  -0.09   0.37  -0.79   0.94  -0.69  -1.16  -0.42  -1.30   0.41 -99.99 -99.99 -99.99  -1.51  -0.07  -0.23   3.99  -4.55  -1.78
195303   4.00  -6.97   8.76  -0.07  -1.78  -1.01  -4.45  -4.92  -4.17  -0.23  -0.47  -1.72  -0.31   0.05  -1.22  -4.28  -0.61  -0.13  -4.72   0.14  -0.49  -1.74  -4.50   1.28   5.00  -2.37  -0.43  -0.55   0.14 -99.99 -99.99 -99.99  -1.60  -0.43   0.77   3.86  -1.61  -2.90
195304  -3.54  -2.79  -6.64  -3.32  -2.88  -0.72   4.87  -2.78  -4.53  -4.04  -2.05  -3.29  -1.68  -3.49  -5.02  -3.27   1.10  -1.68  -2.04  -0.71  -3.28   0.52  -2.22  -0.77  -2.40  -2.91  -1.17   6.70  -3.20 -99.99 -99.99 -99.99  -3.16  -0.67  -4.56  -2.18  -1.64   0.00
195305  -0.42  -3.24   2.18   1.22   1.56   0.46  -0.34  -0.39  -1.35  -2.75   1.46   2.35   0.49   0.01   1.84  -1.21   1.86  -0.88   0.04   0.84   0.64   0.93   0.38  -0.39   3.04   2.77   0.29   4.76   0.03 -99.99 -99.99 -99.99   0.22   1.55   0.61  -0.11   2.50  -1.05
195306   2.41  -4.25  -1.55  -3.30  -4.71  -1.81   1.74  -0.37  -0.36  -6.27  -7.25  -1.32  -3.70  -1.69   0.10  -0.29  -2.29  -4.55  -2.80  -1.92  -3.69  -1.95  -3.32  -1.49  -4.03  -1.25   0.57  -3.11  -3.06 -99.99 -99.99 -99.99  -6.22  -2.00  -2.96  -0.71  -9.09  -2.22
195307   1.40  -0.04   2.26   2.58   1.76   2.70   4.47   1.36  -2.43  -0.84   3.32   3.19  -0.50   3.01   4.12   0.28   1.85   2.45   3.34   3.44   1.03   2.44   0.57   2.55   1.24   1.46   0.95   0.67   3.37 -99.99 -99.99 -99.99   0.17   2.07   1.33   2.66   3.64   1.64
195308  -3.04  -8.31  -4.00  -4.66  -4.31  -2.59  -5.51  -5.20  -0.60  -2.09  -3.83  -4.94  -4.69  -2.61  -6.56  -6.67  -1.53  -4.16  -8.02  -5.38  -4.97  -5.98  -6.03  -1.02  -3.68  -8.68  -0.81  -2.20  -0.37 -99.99 -99.99 -99.99   0.30  -2.49  -2.99  -6.23   3.86  -0.51
195309  -3.80  -0.30  -4.65  -2.62   1.64   0.07   3.54  -2.30  -5.05  -0.54   0.51   3.57   1.58   1.48  -1.67   2.68   0.43   2.25  -0.46   0.38  -0.49   4.86  -0.58   2.08  -1.46  -1.70   1.64   8.15   1.61 -99.99 -99.99 -99.99  -2.17   0.22   0.58  -2.33   1.72   1.44
195310  -5.79   0.58   3.72   6.48   4.14   2.02  -2.12   0.36   5.03  -1.03   6.26   7.25   5.13   4.49   5.85   9.17  -0.06   5.23   8.27   8.19   3.43   8.50   7.61   7.82   2.61   3.63   1.31   4.29   4.49 -99.99 -99.99 -99.99   1.29   0.82   4.51   2.40   8.47  -1.86
195311  -0.52   0.54   4.56  -0.37   3.48   3.38  -7.81  -0.81   1.99   5.68   6.30   7.70   2.08   4.95   1.76   5.19  -0.29   4.29   2.04   4.20   2.48   6.87   0.91   1.90   4.54   1.97   2.23   3.36   3.00 -99.99 -99.99 -99.99   1.60   3.43   4.15  11.00   4.06   5.43
195312  -0.04  -4.37   0.72  -2.90  -4.04   1.02  -4.33  -3.19  -2.14  -4.56  -3.63   1.79   2.58   0.63   0.48   3.30  -0.59   2.52  -0.84  -0.70   1.28  -0.66  -0.85   0.50   0.62  -3.72   0.64  -3.52   0.59 -99.99 -99.99 -99.99  -0.52   1.32   0.24   2.84  -1.54   3.90
195401   8.09   6.77   6.49  10.67   6.73   4.04   1.80   7.72   5.06   8.25   6.61   6.51   4.09   1.61   8.82   8.07   1.26   6.33   7.56   2.46   7.55   7.10   5.70   5.79   4.30   7.92   2.05  -5.30   3.28 -99.99 -99.99 -99.99   7.57   3.12   4.19   3.29   1.56   2.70
195402   0.67   0.28   5.33   4.52  -0.39  -0.06  -3.31   1.75  -0.12   0.59   0.77   1.27   3.91  -0.05   2.69   1.01   3.38   2.29   0.31   2.51   3.79   5.51   2.23   3.21   3.00   0.96   2.43   9.10   1.57 -99.99 -99.99 -99.99   2.99   0.31   1.57   2.74   8.00   1.41
195403   1.79   5.57   2.70  -0.28   3.23   2.16   0.42  -2.75   1.62   0.45   3.38   6.93   2.39   4.27   4.45   4.65   1.88  -0.65   6.07   6.30   6.60   6.99   4.93   5.54   2.32  -0.26   1.73   1.21   2.98 -99.99 -99.99 -99.99  -0.74   0.42   4.90   4.31   1.45   2.03
195404   3.91   0.23   2.39   4.78   4.76   0.68   3.84  -5.30  -3.89   0.62   5.03   8.94   5.13   6.13   6.55   0.60   1.86   4.92   6.59   2.16   3.96  12.20   3.51   3.06   2.13   1.75   1.94   3.54   1.23 -99.99 -99.99 -99.99   1.43   1.55   5.38   0.99   5.71  -0.11
195405  -6.93  10.99   4.58   3.53   3.23   2.60  -0.18  12.93   7.85   3.53   5.12   1.57   1.78   3.61   2.79   1.80   1.58   2.92   6.93   4.66   5.10  -3.40   5.08   5.98   0.48   5.37   1.06   8.65   2.69 -99.99 -99.99 -99.99   0.94   2.93   1.46   5.22   1.62   0.66
195406  11.33  -0.42  -6.00   0.41   2.67   1.86  -9.23   2.61   4.35   0.31  -1.87   4.87   2.67   3.39  -5.94   4.30   0.80   7.14   1.41   5.42   2.42  12.83   1.58   2.80   1.81   1.19   0.49   2.66   1.34 -99.99 -99.99 -99.99   5.08   2.36   2.65   3.54  -0.68  -3.04
195407  -0.96   3.90   1.48   5.71   5.39   6.32   8.17   8.47   6.89   8.03   5.44   6.54   4.42   2.72   4.49  10.23   6.88   5.03   7.96   5.05   4.96  -1.20  10.60   0.08   5.61   6.62   4.26   8.40   5.43 -99.99 -99.99 -99.99   5.88   4.14   7.52   7.70  15.65   5.32
195408  -2.98  -2.66  -0.53  -3.43  -6.56  -2.66  -1.30  -4.22  -4.30   1.21   1.28  -3.98  -0.15  -2.93   0.58  -4.88  -3.75  -3.53  -6.30  -4.80  -2.65  -5.14  -2.65  -2.81  -1.99  -4.10  -1.48   0.74  -1.73 -99.99 -99.99 -99.99  -1.41  -0.15  -0.36   9.36  -4.47   3.08
195409   4.72   9.48   5.95   7.30  -1.30   3.29   5.56   5.06   0.27  10.75   3.27   7.29   2.71   6.71  10.36   7.79   4.18   6.20   7.67   2.38   7.48   7.44  12.51   3.13   6.93   3.75   2.32   9.06   2.01 -99.99 -99.99 -99.99   1.78   4.98   3.23   6.73  16.25   4.73
195410  -0.50  -4.69  -2.22   1.95  -1.05  -2.41  -2.95  -1.74  -0.94   1.44  -1.39   0.21  -2.88  -4.01  -1.93   2.75   0.22   2.90   0.26   0.30   2.15  -2.67  -0.70  -4.01   0.47   2.68  -1.01   5.05  -3.81 -99.99 -99.99 -99.99  -2.97  -2.52  -1.44  -4.34  -3.23  -3.90
195411   7.96  14.24   7.51  11.09   5.45   6.29   3.53  10.26   7.88  21.48   2.90  12.77   5.08  14.05   7.97  15.27   1.51  17.00  15.40   8.47  13.36   9.92   5.17  20.39   7.57  11.64   3.15  12.86   5.69 -99.99 -99.99 -99.99   8.20   8.43  10.66   7.77  11.11  -1.48
195412   5.25   5.20  11.98   4.48  11.39   2.94   7.81   7.39   6.53   6.17  12.80   5.61   4.92   3.92   6.00   8.40   3.80  -0.12  12.26   7.11   3.23   4.05   8.80   3.33   2.87  12.09   1.31   9.91   3.58 -99.99 -99.99 -99.99   5.28   2.07   6.12  11.40   9.18   5.86
195501  -5.69   4.06  -0.66  -0.51  -0.70   0.25   1.25   1.73   0.45   9.47   2.62  -3.39   0.24  -2.77   0.54   2.71   2.51  -0.61   3.40  -1.81   2.52   4.49   2.02  -0.49  -0.60   0.84   0.69   4.01   1.45 -99.99 -99.99 -99.99  -1.41   1.90   0.14  -1.24  -7.48  -1.04
195502   3.75   1.73   4.76   0.62   4.17   1.61  -0.90   1.18   3.62   1.45   3.97   5.35   4.63   4.43   2.18   1.21   2.34   2.71   4.41   3.35   5.50   4.47  -0.24   3.62   6.63   5.74   4.19  -1.34   3.65 -99.99 -99.99 -99.99   0.65   1.29   1.99   1.13   9.29   0.63
195503  -0.77  12.58  -1.50  -0.25  -3.04  -0.43  -0.12  -5.25   3.95  -0.99  -5.55   1.32  -3.31  -0.57  -0.13   0.22  -0.69   0.61   2.96   0.55   0.96  -3.11  -0.44   0.45  -1.11  -0.02  -0.34   4.14  -0.72 -99.99 -99.99 -99.99  -2.38  -1.34   1.14  -3.17   0.93  -3.64
195504   4.26  -0.04  -3.00  -1.06   0.62   3.53   8.74   2.64  -3.48   4.88   1.54   5.81   0.50   6.93   0.90   4.39   2.36   7.83   2.67  -2.33   3.57   4.40   2.85   8.47   9.33   6.20   2.02   0.78   2.55 -99.99 -99.99 -99.99   2.27   1.84  -1.45   6.21  -6.48   2.66
195505   3.47   5.30  -1.04   8.15  -0.35  -0.13  -2.10   0.19   3.90  -0.70   3.15   3.90  -0.50   4.78  -0.69   2.39  -1.30   2.39   2.08   2.58  -0.79  -0.20  -1.10   4.32  -4.85   0.59   1.25   2.26  -0.13 -99.99 -99.99 -99.99   0.32   3.20   2.37   1.56   8.12  -0.11
195506   1.89   1.76   5.31   2.66  -0.20   2.88  -1.00   5.82   0.15  10.19   1.98  12.37   5.12  10.80  11.69   3.04   5.27   3.82  12.45   4.72   7.36   3.09   8.63   0.22  -0.97   1.75   0.93  -5.81   1.67 -99.99 -99.99 -99.99   0.54   4.63   3.88   3.29   2.78  -0.58
195507  -3.30  -2.79  -0.78  -6.79   0.43   1.18   7.24   2.89   0.81  -0.80   4.52  -3.49   1.23  -1.64   3.12  -2.49   4.77  -0.77  -0.32   0.10  -1.19  -3.16  16.18  -3.70  -2.24  -1.46   2.57   3.86   3.69 -99.99 -99.99 -99.99   2.95   1.98  -0.80   1.21   4.50  -2.28
195508  -0.01   8.06  -0.05   0.72   2.83  -1.17   1.88  -1.46  -0.50   5.21   0.17  -1.07  -2.72   2.23  -1.25   6.42  -0.67   1.79   6.14  -0.34  -2.31   2.16  -2.91   2.14   0.26  -0.56  -2.38  -4.43   0.08 -99.99 -99.99 -99.99  -1.61   1.82   0.81  -1.27  -2.84   1.09
195509  -4.35  -6.07  -3.00   0.46  -1.83  -2.58   3.12  -1.37  -0.98  -0.39  -1.61  -0.16   0.23  -2.61  -0.13   4.45   0.90   0.62   0.89   0.22  -1.42  -5.90   7.44  -0.97  -2.53  -1.77   1.24  -4.80  -2.63 -99.99 -99.99 -99.99  -4.41   3.84  -3.94  -4.54   2.24  -1.89
195510  -1.94  -3.79  -3.41  -5.46   4.57  -0.66  -0.27  -1.37  -1.11  -4.24   0.38  -3.50  -0.16  -2.12  -0.82  -3.73  -1.42  -2.79  -5.71  -0.82  -3.60  -6.16  -3.81  -2.65  -1.96  -2.96  -1.01  -5.80  -1.02 -99.99 -99.99 -99.99   1.76  -2.73  -1.11  -2.49   1.75  -0.88
195511   2.23  13.02  12.72   5.37   3.68   3.69   4.55   3.25   1.24   6.70   5.18   7.84   6.99   7.19   8.23   9.36  -0.13   6.72   8.89   3.94   9.81  12.08   9.58   6.32   1.76  10.81   1.45   8.26   3.39 -99.99 -99.99 -99.99   1.46   6.25   3.77   1.68  -5.17   2.32
195512   0.22   1.72   4.26  -2.92   2.82   1.13   1.74   0.61  -0.66   6.07   1.28   3.70   1.51   2.55   3.61   5.91   2.48   2.27   2.61   3.21   4.51   5.83  -2.29   0.40   2.44  -1.80   0.78   3.56  -0.12 -99.99 -99.99 -99.99   2.63  -0.94   2.15  -0.74   3.70  -1.83
195601  -2.77   0.30   2.24  -2.89   0.15  -1.86  -0.15  -1.34   0.83  -1.98  -4.27  -4.06  -1.44  -4.67   0.34  -7.29  -3.19  -5.73  -4.23  -3.42  -4.35  -5.61  -6.72  -5.79  -1.61  -2.28   2.08  -5.38  -0.33 -99.99 -99.99 -99.99  -0.50  -4.65  -3.57  -4.82  -1.34   3.00
195602   3.64  12.15   1.37   0.11  -5.18   2.00  -3.21   0.34   1.11   6.76   9.34   8.06   3.76   4.42   4.42   4.58   1.41   5.57   4.79   4.26   5.27   6.18   5.33   8.12   4.69   2.36   0.19  -0.74   1.92 -99.99 -99.99 -99.99   5.86   2.65   3.58   6.70  18.73   0.22
195603   0.45   2.04   9.19   5.44   1.14   2.17   1.53  -0.49   1.35  12.27  -2.13  11.57   3.02   5.74  11.65  10.48  -0.36  12.40  10.54   9.09   9.12   8.50   3.40   8.11   9.82   6.99   1.24   8.13   3.78 -99.99 -99.99 -99.99   2.39   0.28   5.66   0.35   4.62  -0.61
195604  -2.91  -2.25  -0.88  -5.38  -0.21   0.18   7.67  -3.39  -0.17   4.63   4.39   2.13   2.57  -0.40   4.10  -3.76  -2.39   0.29   4.50  -1.09   2.30  -2.68  -3.90   2.46  -2.64   1.66  -0.93   0.65  -2.18 -99.99 -99.99 -99.99   0.39  -1.91  -0.01   0.87  -2.94   3.37
195605  -2.55  -5.82  -3.50  -6.99  -2.31  -2.85  -4.09  -5.77  -6.92  -2.57  -5.20  -4.41   1.59  -5.60  -6.62  -6.71  -2.13  -3.45  -9.47  -3.44  -2.09  -7.44  -4.55  -4.41  -3.57  -5.57  -0.98  -3.91  -0.74 -99.99 -99.99 -99.99  -2.75  -4.65  -5.35  -2.48  10.76   2.23
195606   0.64   2.75   4.08   1.73   4.42   0.61   0.69  -0.57   3.33  10.48   0.07   4.67   3.73   3.82   2.55   8.36   0.32   5.29   5.74   0.87   7.72   5.26   6.18   6.38   2.40   1.58   1.19   4.25   2.34 -99.99 -99.99 -99.99   0.57   2.28   1.53   1.65  -3.45   0.80
195607   1.00   3.42   6.19  -3.18   7.35   2.35   1.82   0.53  -1.37  10.36   3.63   4.78   4.47   2.84   6.05   4.61   1.41   7.97  10.86   4.60   7.17   5.16   4.88   5.46  -1.47   2.17   2.40  11.45   5.24 -99.99 -99.99 -99.99   3.55   4.90   2.52   2.46  10.00   1.25
195608   0.79  -1.65  -4.04   6.35  -3.84  -1.49  -2.11  -2.59  -0.46 -10.27   0.50  -8.04   4.00  -3.35  -5.35  -1.80  -1.56  -6.08  -1.88  -1.22  -4.11  -2.86   1.35  -3.35   0.06  -5.26  -1.43   0.57  -2.48 -99.99 -99.99 -99.99  -0.41  -2.88  -2.76  -0.13  -8.20  -2.47
195609  -4.33  -3.54  -7.80  -5.14  -4.08  -3.03  -4.16  -1.95  -4.39  -9.69  -1.64  -9.74  -6.29  -6.41  -5.72  -8.60  -2.80  -7.38  -4.64  -5.76  -4.51  -6.69  -1.53  -6.55   1.71  -4.06  -2.68  -8.11  -3.87 -99.99 -99.99 -99.99  -1.66  -4.73  -4.61  -4.62  -3.37  -2.53
195610  -0.95   3.09  -0.88  -1.15   2.08  -0.47   2.72   1.64   1.02  -4.26   0.78   1.12   2.12   0.63   0.52   5.33  -0.40  -2.18   0.68   0.89   3.35   3.26  -0.53   2.43  -1.00   2.01  -1.25  -5.24   1.14 -99.99 -99.99 -99.99   2.31   1.43   0.53  -0.04  -0.78  -2.60
195611  -1.30   4.22  11.62  -1.69   5.89  -0.23  -1.04  -1.56  -0.22  -4.21  -2.07  -3.10  -0.27  -3.19   4.86  -1.76  -1.41  -4.80   2.40  -1.51   2.59  -1.13  -2.39   3.88   2.16  -0.47   1.35   6.59   0.42 -99.99 -99.99 -99.99   2.84  -2.47   1.62  -1.68  -7.81   0.00
195612   1.20  -1.57   2.05   8.25   6.14   1.44   2.41  -0.96   0.72   3.11   0.34   1.87  -2.88   5.49   4.39   9.78   1.56   5.77   4.03   2.17   7.29   3.70   1.40   0.97   2.20   2.00   2.39   6.94   1.82 -99.99 -99.99 -99.99   3.57  -0.87   1.41   3.58 -10.34   1.37
195701   4.44  -0.04   0.86  -3.31   0.75   0.93   4.59   2.33   1.00   0.66   3.49  -3.09   1.77  -5.40  -4.47  -6.51   1.54  -4.52  -9.56  -0.84  -2.55  -7.46  -4.41  -1.11  -4.60  -2.20   3.12  -2.96   2.64 -99.99 -99.99 -99.99   4.80  -1.71   1.49   3.41   7.69   0.00
